REGEX,DESTINATION
(www\.)?1075masvariedad\.com(.+)?(.*),http://1075masvariedad.univision.com/
(www\.)?kgbt\.com(.+)?(.*),http://985mcallen.univision.com/
(www\.)?kgbt985\.com(.+)?(.*),http://985mcallen.univision.com/
kgbt985\.univision\.mobi(.+)?(.*),http://m.985mcallen.univision.com
kgbt-fm\.univision\.com(.+)?(.*),http://985mcallen.univision.com/
kgbt\.univision\.com(.+)?(.*),http://985mcallen.univision.com/
mcallen\.univision\.com(.+)?(.*),http://985mcallen.univision.com/
m\.kgbt985\.univision\.com(.+)?(.*),http://m.985mcallen.univision.com/
kgbt985\.univision\.com(.+)?(.*),http://985mcallen.univision.com/
(www\.)?985mcallen\.com(.+)?(.*),http://985mcallen.univision.com/
recuerdo961\.univision\.mobi(.+)?(.*),http://m.961masvariedad.univision.com
kbtq\.univision\.com(.+)?(.*),http://961masvariedad.univision.com/
m\.recuerdo961\.univision\.com(.+)?(.*),http://m.961masvariedad.univision.com/
recuerdo961\.univision\.com(.+)?(.*),http://961masvariedad.univision.com/
(www\.)?recuerdo961\.com(.+)?(.*),http://961masvariedad.univision.com/
(www\.)?961masvariedad\.com(.+)?(.*),http://961masvariedad.univision.com/
(www\.)?quebuena975\.com(.+)?(.*),http://975elpaso.univision.com/
(www\.)?kbna975\.com(.+)?(.*),http://975elpaso.univision.com/
(www\.)?kbnaradio\.com(.+)?(.*),http://975elpaso.univision.com/
(www\.)?recuerdos975\.com(.+)?(.*),http://975elpaso.univision.com/
kbna975\.univision\.mobi(.+)?(.*),http://m.975elpaso.univision.com
elpaso\.univision\.com(.+)?(.*),http://975elpaso.univision.com/
kbna\.univision\.com(.+)?(.*),http://975elpaso.univision.com/
(www\.)?salsa98\.com(.+)?(.*),http://mix983.univision.com/
(www\.)?wrto\.com(.+)?(.*),http://mix983.univision.com/
(www\.)?lakalle983fm\.com(.+)?(.*),http://mix983.univision.com/
mix983\.univision\.mobi(.+)?(.*),http://m.mix983.univision.com
wrto\.univision\.com(.+)?(.*),http://mix983.univision.com/?cmpid=vnt:wrto.univision.com
(www\.)?mix983\.com(.+)?TopPlayaCaribe,http://mix983.univision.com/topplayacaribe
(www\.)?mix983\.com(.+)?(.*),http://mix983.univision.com/
m\.kbna975\.univision\.com(.+)?(.*),http://m.975elpaso.univision.com/
kbna975\.univision\.com(.+)?(.*),http://975elpaso.univision.com/
(www\.)?975elpaso\.com(.+)?(.*),http://975elpaso.univision.com/
(www\.)?todoesposible\.com(.+)?(.*),http://todoesposible.abardev.net/
(www\.)?univisionfarmacia\.com(.+)?aeela,http://salud.univision.com/es/farmacia/aeela
(www\.)?univisionfarmacia\.com(.+)?app,https://salud.univision.com/es/farmacia/pharmacy-app
(www\.)?univisionpharmacy\.com(.+)?app,https://salud.univision.com/en/pharmacy/pharmacy-app
(www\.)?univisionpharmacy\.com(.+)?autismspeaks,https://salud.univision.com/en/pharmacy/autismspeaks
(www\.)?univisionpharmacy\.com(.+)?(.*),https://salud.univision.com/en/pharmacy
(www\.)?univisionfarmacia\.com(.+)?autismohabla,https://salud.univision.com/es/farmacia/autismohabla
(www\.)?univisionfarmacia\.com(.+)?(.*),http://salud.univision.com/es/farmacia
(www\.)?univisionrx\.com(.+)?(.*),http://salud.univision.com/es/farmacia
(www\.)?univisionpartnergroup\.com(.+)?(.*),http://corporate.univision.com/advertise
(www\.)?nba\.univision\.com(.+)?(.*),http://www.univision.com/deportes/nba
